id,name,url,employment_id,employment_name,salary_from,salary_to,snippet_requirement,snippet_responsibility,experience_id,experience_name,employer_id,employer_name,address_lat,address_lng,professional_roles_id,professional_roles_name
82213627,Изготовитель конфет ручной работы,https://hh.ru/applicant/vacancy_response?vacancyId=82213627,full,Полная занятость,50000,55000,"ОБЯЗАТЕЛЬНО опыт работы кондитером, опыт работы с шоколадом.","1. Изготовление начинок. 2. Заполнение поликарбонатных форм шоколадом и начинкой. 3.Изготовление трюфелей, изготовление шоколадных изделий с с включениями.",between1And3,От 1 года до 3 лет,574525,Сфера Менеджмент,43.123426,131.885215,,
82213601,Водитель категории «Б»,https://hh.ru/applicant/vacancy_response?vacancyId=82213601,full,Полная занятость,50000,,,,noExperience,Нет опыта,9844244,Транспортная компания ПРЕСТИЖ,,,,
82213482,Руководитель отдела административной поддержки корпоративных клиентов,https://hh.ru/applicant/vacancy_response?vacancyId=82213482,full,Полная занятость,104000,,"Опыт управления продажами. Должен знать: Бизнес-процессы, связанные с заключением договоров, согласованием внесения изменений в договоры. Проведения переговоров; деловая переписка. ",Общее руководство и контроль деятельности работников отдела административной поддержки продаж. Организовывать подготовку презентаций и материалов для встреч с клиентами Департамента. ,between3And6,От 3 до 6 лет,4352,Почта России,43.110955,131.879924,,
80219785,Супервайзер в службу гостиничного хозяйства в отель 5*,https://hh.ru/applicant/vacancy_response?vacancyId=80219785,full,Полная занятость,,52000,Опыт работы в гостиничном хозяйстве. Знание методов и технологий уборки. Любовь к чистоте и порядку. Внимание к деталям.,Обеспечение высокого уровня сервиса в соответствии со стандартами компании. Контроль за уборкой номерного фонда гостиницы. Работа с системой управления отелем...,between1And3,От 1 года до 3 лет,4399798,Многофункциональный Комплекс Бурный,43.113022,131.870573,,
81502047,Менеджер по маркетингу в отель «RODINA Residences Vladivostok 5*»,https://hh.ru/applicant/vacancy_response?vacancyId=81502047,full,Полная занятость,80000,80000,"Высшее образование. Профиль: менеджмент, маркетинг, экономика, связи с общественностью. Высокий уровень коммуникативных навыков. Письменная и устная грамотность. Нацеленность на достижения. ","Разработать и реализовать маркетинговую и рекламную стратегию позиционирования отеля ""RODINA Residences Vladivostok 5*"". Разработать и реализовать стратегию продвижения основных и...",between1And3,От 1 года до 3 лет,4399798,Многофункциональный Комплекс Бурный,43.113022,131.870573,,
80134765,Менеджер по бронированию в отель 5*,https://hh.ru/applicant/vacancy_response?vacancyId=80134765,full,Полная занятость,,52000,Продвинутый уровень владения ПК. Знание основ этикета. Знание правил приема и обслуживания гостей. Владение английским языком (устно и письменно) на...,"Прием входящих заявок на бронирование номеров (по телефону, электронной почтой, через онлайн каналы). Предоставление полной информации об отеле, подбор специальных...",between1And3,От 1 года до 3 лет,4399798,Многофункциональный Комплекс Бурный,43.113022,131.870573,,
82213353,Менеджер по работе с клиентами,https://hh.ru/applicant/vacancy_response?vacancyId=82213353,full,Полная занятость,100000,250000,Целеустремлённость и ориентация на результат. Ответственность и проактивность. Желание развиваться в автомобильном бизнесе. Опыт работы в сфере продаж будет преимуществом.,"Приём и обработка входящего потока (без холодных звонков). Оформление и заключение договоров. Подбор автомобилей на аукционных площадках Японии, США, Кореи...",noExperience,Нет опыта,3656141,"Регион Авто, офис в г. Владивосток (ул. Светланская 83)",,,,
82213155,Комплектовщик заказов из интернет-магазинов,https://hh.ru/applicant/vacancy_response?vacancyId=82213155,full,Полная занятость,,80000,"Ответственность, пунктуальность. Знание местности будет преимуществом.",Сборка интернет - заказов по списку. Доставка по указанному адресу.,noExperience,Нет опыта,3036416,Департамент Ф53,,,,
80857110,Электрогазосварщик в трубопроводный цех,https://hh.ru/applicant/vacancy_response?vacancyId=80857110,full,Полная занятость,50000,60000,Среднее-специальное образование (электрогазосварщик). Понимание технологии резки и сварки металла газом.,"Резка, наплавка и сварка метала газом.",between1And3,От 1 года до 3 лет,1839110,Центр судоремонта Дальзавод,43.112173,131.912416,,
77623191,Электромеханик (судовой),https://hh.ru/applicant/vacancy_response?vacancyId=77623191,full,Полная занятость,,51000,Образование высшее (инженер-электромеханик по эксплуатации судового электрооборудования). Наличие рабочего диплома. Опыт работы на морских судах в должности электромеханика. ,"В заведовании электрооборудование НА ПОСТОЯННОМ ТОКЕ, Техническое обслуживание по заведованию, диагностика, ремонт оборудования по заведованию.",between3And6,От 3 до 6 лет,1839110,Центр судоремонта Дальзавод,43.112173,131.912416,,
78664535,"Продавец-кассир (ТЦ ""Седанка"")",https://hh.ru/applicant/vacancy_response?vacancyId=78664535,full,Полная занятость,,45500,"Образование не ниже среднего. Возможно трудоустройство без опыта работы, обучение происходит непосредственно на рабочем месте.","Консультирование покупателей, расстановка товара, переоценка товара, списание книг, поддержание порядка на полках в течение рабочего дня. Взаиморасчеты с покупателями - работа...",noExperience,Нет опыта,157215,Федеральная сеть книжных магазинов Читай-город,43.21269639818669,131.95107511904789,,
80856695,Токарь в турбодизельный цех,https://hh.ru/applicant/vacancy_response?vacancyId=80856695,full,Полная занятость,70000,,"Образование среднее профессиональное (токарь). Опыт работы в данной области. Аккуратность, умение работать в бригаде. Знание: устройства и кинематические схемы токарных...",Доводка и полирование по 5 квалитету сложного специального инструмента различной конфигурации с несколькими сопрягающимися поверхностями. Нарезание многозаходных резьб сложного профиля...,between1And3,От 1 года до 3 лет,1839110,Центр судоремонта Дальзавод,43.112173,131.912416,,
