id,name,url,employment_id,employment_name,salary_from,salary_to,snippet_requirement,snippet_responsibility,experience_id,experience_name,employer_id,employer_name,address_lat,address_lng,professional_roles_id,professional_roles_name
80598885,Оператор/Наладчик станков с ЧПУ,https://hh.ru/applicant/vacancy_response?vacancyId=80598885,full,Полная занятость,130000,,4-6 разряд. Запись в трудовой книжке.,"Работа на станке ФП-9, ФП-19 (продольно-фрезерный с ЧПУ).",between1And3,От 1 года до 3 лет,1099090,Вертикаль. Центр подбора персонала,,,,
81901015,Старший клиентский менеджер,https://hh.ru/applicant/vacancy_response?vacancyId=81901015,full,Полная занятость,56000,,"Специалист со средним профессиональным, неполным высшим или высшим образованием. Доброжелателен и готов помогать клиентам. Будет плюсом, если у тебя есть...",Предлагать продукты и услуги Сбера. Консультировать клиентов по возникающим вопросам. Помогать клиентам оформлять услуги и необходимые для них документы. ,noExperience,Нет опыта,3529,СБЕР,44.1622031,133.2696209,,
81879617,Водитель категории Е,https://hh.ru/applicant/vacancy_response?vacancyId=81879617,full,Полная занятость,30000,200000,"Опыт работы на седельных тягачах обязателен, опыт работы в КНР - приветствуется. Опыт работы от 3 до 5 лет. ",Перевозка различных видов грузов по Приморскому краю и Хабаровскому краю в Китай. Работа на длинномерах. Контроль за техническим состоянием автомобиля.,between1And3,От 1 года до 3 лет,3544134,Логистик-В,,,,
81879007,Бухгалтер по ведению расчетного счета,https://hh.ru/applicant/vacancy_response?vacancyId=81879007,full,Полная занятость,50000,80000,"Опыт работы бухгалтером в строительных компаниях обязателен. Желателен опыт работы в системе АС СББОЛ/СББ. Высокий уровень владения ПК, навык...",Ведение расчетных счетов организации согласно Регламента платежей при использовании ОБС. Обработка выписок по расчетным счетам. Согласование планов авансовых платежей. ,between3And6,От 3 до 6 лет,2743791,СиАрСиСи Рус,,,,
81872562,Повар в отель 5*,https://hh.ru/applicant/vacancy_response?vacancyId=81872562,full,Полная занятость,54000,,"Профильное образование. Опыт работы от 2 лет. Честность, трудолюбие, аккуратность.","Поддержание санитарного состояния кухни. Контроль заготовок, своевременного пополнение, по загрузке. Отдача блюд по чекам и предварительным броням.",between1And3,От 1 года до 3 лет,6134589,VLADIVOSTOK Grand Hotel & SPA,,,,
81872265,Мойщик посуды/кухонный работник,https://hh.ru/applicant/vacancy_response?vacancyId=81872265,full,Полная занятость,45000,,Среднее профессиональное образование. Желателен опыт работы на аналогичной должности.,"Ежедневная мойка столовой и кухонной посуды, приборов, подносов, инвентаря, инструмента, тары вручную и на посудомоечных машинах, с применением моющих и...",noExperience,Нет опыта,6134589,VLADIVOSTOK Grand Hotel & SPA,,,,
80564778,Комплектовщик (на оптовый склад),https://hh.ru/applicant/vacancy_response?vacancyId=80564778,full,Полная занятость,30000,,"Рассматриваем без опыта работы. Ответственность, исполнительность.",Комплектация алкогольной продукции с помощью ТСД (терминал сбора данных). Передвижение на складе происходит с помощью электрической рохли. Выполнение складских работ...,noExperience,Нет опыта,2368,BELUGA GROUP,44.162691,133.283245,,
81871809,Кладовщик,https://hh.ru/applicant/vacancy_response?vacancyId=81871809,full,Полная занятость,,45000,Уверенный пользователь ПК.,"Осуществление приемки, перемещения и складирования поступивших на склад товаров по количеству и качеству в соответствии с сопроводительными документами. — ",noExperience,Нет опыта,641527,Розничное направление ГК Невада,44.163345,133.268729,,
80548092,Кухонный работник в Tigre de Cristal с переездом в г. Владивосток,https://hh.ru/applicant/vacancy_response?vacancyId=80548092,full,Полная занятость,45000,50000,"Отсутствие аллергии на моющие средства, бытовую химию. Ответственное отношение к работе. Готовность к сменному графику и ночным сменам.",Загружать посуду в посудомоечные машины. Чистить кухонное оборудование. Проводить генеральные уборки и поддерживать чистоту рабочих зон.,noExperience,Нет опыта,1472591,Развлекательный комплекс Tigre de Cristal,43.297715,132.27591,,
81871715,Продавец-кассир,https://hh.ru/applicant/vacancy_response?vacancyId=81871715,full,Полная занятость,,38000,"Опыт работы в сфере обслуживания либо розничной торговле будет вашим преимуществом. — Аккуратность, ответственность, внимательность, дисциплинированность.",Обслуживание покупателей на кассе. — Выкладка товара согласно установленным стандартам. — Консультирование покупателей. — Обеспечение наличия ценников и информации о товаре. — ,noExperience,Нет опыта,641527,Розничное направление ГК Невада,44.163345,133.268729,,
81871567,Грузчик,https://hh.ru/applicant/vacancy_response?vacancyId=81871567,full,Полная занятость,,38000,"Если ты: трудолюбивый, выносливый, коммуникабельный и внимательный, хорошо развит физически и быстро обучаем, мы ждем именно тебя! Рассматриваем кандидатов без...","Перемещение, выгрузка товаров. — Вывоз товара в торговый зал.",noExperience,Нет опыта,641527,Розничное направление ГК Невада,44.163345,133.268729,,
81827379,Оператор call-центра (удаленно),https://hh.ru/applicant/vacancy_response?vacancyId=81827379,full,Полная занятость,,,Ты грамотно говоришь и у тебя хорошая дикция. Ты умеешь объяснять сложное простым и понятным языком. У тебя есть опыт...,"Принимать входящие звонки от клиентов нашего банка. Не просто отвечать на вопросы клиентов, а искать и предлагать решения любой проблемы. ",noExperience,Нет опыта,4023,Райффайзен Банк,,,,
81822746,Оператор позднего взыскания (удалённо),https://hh.ru/applicant/vacancy_response?vacancyId=81822746,full,Полная занятость,45000,,Повышенный уровень стрессоустойчивости. Умение вести диалог в рамках деловых переговоров: не реагировать на негатив со стороны клиентов и не воспринимать...,Совершать исходящие звонки и принимать входящие. Работать с кредитными делами с просроченной задолженностью более 6 месяцев. Вести переговоры с должниками...,noExperience,Нет опыта,78638,Тинькофф,,,,
81822229,Менеджер по доставке банковских карт,https://hh.ru/applicant/vacancy_response?vacancyId=81822229,full,Полная занятость,60000,,Мобильность и готовность к разъездному характеру предоставляемой услуги. Умение общаться и взаимодействовать с клиентами. Возможность распечатки документации.,Проведением встреч с клиентами для подписания договоров и выдачи карт крупнейших банков страны. Консультацией по продуктам и сервисам банков.,noExperience,Нет опыта,5818510,Финансовая Почта,,,,
80471429,Приемщик лома,https://hh.ru/applicant/vacancy_response?vacancyId=80471429,full,Полная занятость,60000,,Образование не ниже среднего профессионального. Опыт работы на производстве будет преимуществом. Готовность к активной работе и обучению.,"Приемка черного и цветного лома по качеству, категории и засоренности. Проверка лома на соответствие сопроводительным документам. Контроль расчетов с поставщиками. ",between1And3,От 1 года до 3 лет,2658429,СГМК,,,,
77455381,Водитель-экспедитор,https://hh.ru/applicant/vacancy_response?vacancyId=77455381,full,Полная занятость,38000,,"Наличие водительского удостоверения категории ""В"" (механика). — Опыт работы в аналогичной должности от 1 года. — Ответственность, честность, внимательность.",Доставка товаров табачного ассортимента клиентам организации. - Обеспечение сохранности и качества товарно-материальных ценностей при транспортировке. - Контроль качества и количества груза...,between1And3,От 1 года до 3 лет,57045,Мегаполис,44.173082,133.253215,,
80473802,"Водитель-экспедитор категории ""С""",https://hh.ru/applicant/vacancy_response?vacancyId=80473802,full,Полная занятость,45000,,"Обязателен подтвержденный опыт работы водителем от 1-го года. Наличие категории ""С"". Ответственность, самостоятельность, грамотность, оперативность.",Доставка продукции в торговые точки совместно с грузчиком. Помощь при погрузке/выгрузке продукции. Сбор денежных средств у клиентов и подписание...,between1And3,От 1 года до 3 лет,57045,Мегаполис,44.173082,133.253215,,
69046269,Врач - педиатр-участковый (участковая больница с.Саранпауль),https://hh.ru/applicant/vacancy_response?vacancyId=69046269,full,Полная занятость,100000,100000,"Высшее профессиональное образование по специальности ""Педиатрия"" или ""Лечебное дело"" и подготовка в интернатуре/ординатуре по специальности ""Педиатрия"", сертификат специалиста по...","Осуществляет сбор анамнеза жизни ребенка. Оценивает физическое и нервно-психическое развитие ребенка, школьную зрелость. Выполняет перечень работ и услуг для...",between1And3,От 1 года до 3 лет,2921158,БУ Березовская районная больница,63.936763,65.032637,,
80466164,Фармацевт-провизор (аптека Миницен г.Арсеньев),https://hh.ru/applicant/vacancy_response?vacancyId=80466164,full,Полная занятость,62000,,Ваше образование Фармацевт или Провизор. Вы имеете сертификат специалиста и действующую медицинскую книжку. Знаете ассортимент лекарственных препаратов. Умеете работать с...,"Оказание грамотной, профессиональной консультации по лекарственным препаратам. Отпуск лекарственных препаратов и сопутствующих товаров. Соблюдение фармацевтического порядка и правил торговли. ",noExperience,Нет опыта,9825530,Аптека Миницен,,,,
76689817,Администратор магазина,https://hh.ru/applicant/vacancy_response?vacancyId=76689817,full,Полная занятость,47000,,"уверенный пользователь ПК. - опыт личных продаж от одного года. - лидерский потенциал, инициативность, обучаемость.","руководство деятельностью торгового зала магазина. - организация, контроль работы продавцов и кассиров в торговом зале. - наставничество, обучение торгового персонала. - ",between1And3,От 1 года до 3 лет,732829,Домотехника,44.156871,133.272528,,
